gene_id	gene_description	pathway	module	subheader	topic_ecosystem	note	reference
GT1	GT1 UDP-glucuronosyltransferase (EC:2.4.1.17); zeatin O-beta-xylosyltransferase (EC:2.4.2.40); 2-hydroxyacylsphingosine 1-beta-galactosyltransferase (EC:2.4.1.45); N-acylsphingosine galactosyltransferase (EC:2.4.1.47); flavonol 3-O-glucosyltransferase (EC:2.4.1.91); anthocyanidin 3-O-glucosyltransferase (EC:2.4.1.115); sinapate 1-glucosyltransferase (EC:2.4.1.120); indole-3-acetate beta-glucosyltransferase (EC:2.4.1.121); flavonol L-rhamnosyltransferase (EC:2.4.1.159); sterol glucosyltransferase (EC:2.4.1.173); UDP-Glc: 4-hydroxybenzoate 4-O-beta-glucosyltransferase (EC:2.4.1.194); zeatin O-beta-glucosyltransferase (EC:2.4.1.203); limonoid glucosyltransferase (EC:2.4.1.210); UDP-GlcA: baicalein 7-O-beta-glucuronosyltransferase (EC:2.4.1.253); UDP-Glc: chalcone 4‚Äö√Ñ√∂‚àö‚Ä†‚àö‚àÇ¬¨¬®¬¨¬¢‚Äö√Ñ√∂‚àö√ë‚àö‚àÇ‚Äö√†√∂‚àö¬∞¬¨¬®¬¨√Ü¬¨¬®¬¨¬Æ‚Äö√Ñ√∂‚àö¬¢¬¨√ü-O-beta-glucosyltransferase (EC:2.4.1.286); ecdysteroid UDP-glucosyltransferase (EC:2.4.1.-); salicylic acid beta-glucosyltransferase (EC:2.4.1.-); anthocyanin 3-O-galactosyltransferase (EC:2.4.1.-); anthocyanin 5-O-glucosyltransferase (EC:2.4.1.-); dTDP-beta-2-deoxy-L-fucose: alpha-L-2-deoxyfucosyltransferase (EC:2.4.1.-); UDP-beta-L-rhamnose: alpha-L-rhamnosyltransferase (EC:2.4.1.-); zeaxanthin glucosyltransferase (EC:2.4.1.-); flavone 8-C-glycosyltransferase		Carbon Processing	Sugar utilization	ag	Glycosyl Transferase
GT20	GT20 alpha,alpha-trehalose-phosphate synthase [UDP-forming] (EC:2.4.1.15); Glucosylglycerol-phosphate synthase (EC:2.4.1.213); trehalose-6-P phosphatase (EC:3.1.3.12); [retaining] GDP-valeniol: validamine 7-phosphate valeniolyltransferase (EC:2.-.-.-)		Carbon Processing	Sugar utilization	ag	Glycosyl Transferase
GT31	GT31 N-acetyllactosaminide beta-1,3-N-acetylglucosaminyltransferase (EC:2.4.1.149); Glycoprotein-N-acetylgalactosamine 3-beta-galactosyltransferase (EC:2.4.1.122); fucose-specific beta-1,3-N-acetylglucosaminyltransferase (EC:2.4.1.-); globotriosylceramide beta-1,3-GalNAc transferase (EC:2.4.1.79); chondroitin synthase (beta-1,3-GlcUA and beta-1,4-GalNAc transferase (EC:2.4.1.175); chondroitin beta-1,3-glucuronyltransferase (EC:2.4.1.226); chondroitin beta-1,4-N-acetylgalactosaminyltransferase (EC:2.4.1.-); UDP-Gal: beta-galactosylxylosylprotein beta-1,3-galactosyltransferase (EC:2.4.1.134); UDP-GlcNAc: O-fucosylpeptide beta-1,3-N-acetylglucosaminyltransferase (EC:2.4.1.222)		Carbon Processing	Sugar utilization	ag	Glycosyl Transferase
GT32	GT32 alpha-1,6-mannosyltransferase (EC:2.4.1.-); alpha-1,4-N-acetylglucosaminyltransferase (EC:2.4.1.-); alpha-1,4-N-acetylgalactosaminyltransferase (EC:2.4.1.-); GDP-Man: inositol-phosphorylceramide transferase (EC:2.4.1.-); UDP-Gal: beta-galactoside alpha-1,4-galactosyltransferase (EC:2.4.1.-); UDP-Gal: lactose/N-acetyl-lactosamine alpha-1,4-galactosyltransferase (EC:2.4.1.-); UDP-Glc: protein alpha-glucosyltransferase (EC:2.4.1.-)		Carbon Processing	Sugar utilization	ag	Glycosyl Transferase
GT4	GT4 sucrose synthase (EC:2.4.1.13); sucrose-phosphate synthase (EC:2.4.1.14); alpha-glucosyltransferase (EC:2.4.1.52); lipopolysaccharide N-acetylglucosaminyltransferase (EC:2.4.1.56); phosphatidylinositol alpha-mannosyltransferase (EC:2.4.1.57); GDP-Man: Man1GlcNAc2-PP-dolichol alpha-1,3-mannosyltransferase (EC:2.4.1.132); GDP-Man: Man3GlcNAc2-PP-dolichol/Man4GlcNAc2-PP-dolichol alpha-1,2-mannosyltransferase (EC:2.4.1.131); digalactosyldiacylglycerol synthase (EC:2.4.1.141); 1,2-diacylglycerol 3-glucosyltransferase (EC:2.4.1.157); diglucosyl diacylglycerol synthase (EC:2.4.1.208); trehalose phosphorylase (EC:2.4.1.231); NDP-Glc: alpha-glucose alpha-glucosyltransferase / alpha,alpha-trehalose synthase (EC:2.4.1.245); GDP-Man: Man2GlcNAc2-PP-dolichol alpha-1,6-mannosyltransferase (EC:2.4.1.257); UDP-GlcNAc: 2-deoxystreptamine alpha-N-acetylglucosaminyltransferase (EC:2.4.1.283); UDP-GlcNAc: ribostamycin alpha-N-acetylglucosaminyltransferase (EC:2.4.1.285); UDP-Gal alpha-galactosyltransferase (EC:2.4.1.-); UDP-Xyl alpha-xylosyltransferase (EC:2.4.2.-); UDP-GlcA alpha-glucuronyltransferase (EC:2.4.1.-); UDP-Glc alpha-glucosyltransferase (EC:2.4.1.-); UDP-GalNAc: GalNAc-PP-Und alpha-1,3-N-acetylgalactosaminyltransferase (EC:2.4.1.306); UDP-GalNAc: N,N'-diacetylbacillosaminyl-PP-Und alpha-1,3-N-acetylgalactosaminyltransferase (EC:2.4.1.290); ADP-dependent alpha-maltose-1-phosphate synthase (2.4.1.342)		Carbon Processing	Sugar utilization	ag	Glycosyl Transferase
GT7	GT7 lactose synthase (EC:2.4.1.22); beta-N-acetylglucosaminyl-glycopeptide beta-1,4-galactosyltransferase (EC:2.4.1.38); N-acetyllactosamine synthase (EC:2.4.1.90); xylosylprotein beta-4-galactosyltransferase (EC:2.4.1.133); UDP-Gal: neolactotriaosylceramide beta-1,4-galactosyltransferase (EC:2.4.1.275); beta-1,4-N-acetylglucosaminyltransferase (EC:2.4.1.-)		Carbon Processing	Sugar utilization	ag	Glycosyl Transferase
GT83	GT83 undecaprenyl phosphate-alpha-L-Ara4N: 4-amino-4-deoxy-beta-L-arabinosyltransferase (EC:2.4.2.43); dodecaprenyl phosphate-beta-galacturonic acid: lipopolysaccharide core alpha-galacturonosyl transferase (EC:2.4.1.-)		Carbon Processing	Sugar utilization	ag	Rhamnose
PL27	PL27 L-rhamnose-alpha-1,4-D-glucuronate lyase (EC:4.2.2.-)		Carbon Processing	Sugar utilization	ag	Maltose
K10108	malE; maltose/maltodextrin transport system substrate-binding protein		Carbon Processing	Sugar utilization	ag	Maltose
K10109	malF; maltose/maltodextrin transport system permease protein		Carbon Processing	Sugar utilization	ag	Maltose
K10110	malG; maltose/maltodextrin transport system permease protein		Carbon Processing	Sugar utilization	ag	Maltose
K10111	malK; maltose/maltodextrin transport system ATP-binding protein [EC:3.6.3.19]		Carbon Processing	Sugar utilization	ag	Maltose
K10112	msmX; maltose/maltodextrin transport system ATP-binding protein		Carbon Processing	Sugar utilization	ag	Lactose
K10188	lacE; lactose/L-arabinose transport system substrate-binding protein		Carbon Processing	Sugar utilization	ag	Lactose
K10189	lacF; lactose/L-arabinose transport system permease protein		Carbon Processing	Sugar utilization	ag	Lactose
K10190	lacG; lactose/L-arabinose transport system permease protein		Carbon Processing	Sugar utilization	ag	Lactose
K10191	lacK; lactose/L-arabinose transport system ATP-binding protein		Carbon Processing	Sugar utilization	ag	Glucose
K10196	ABC.GLC.S; glucose/arabinose transport system substrate-binding protein		Carbon Processing	Sugar utilization	ag	Glucose
K10197	ABC.GLC.P; glucose/arabinose transport system permease protein		Carbon Processing	Sugar utilization	ag	Glucose
K10198	ABC.GLC.P1; glucose/arabinose transport system permease protein		Carbon Processing	Sugar utilization	ag	Glucose
K10199	ABC.GLC.A; glucose/arabinose transport system ATP-binding protein		Carbon Processing	Sugar utilization	ag	Trehalose
K10236	thuE; trehalose/maltose transport system substrate-binding protein		Carbon Processing	Sugar utilization	ag	Trehalose
K10237	thuF; trehalose/maltose transport system permease protein		Carbon Processing	Sugar utilization	ag	Trehalose
K10238	thuG; trehalose/maltose transport system permease protein		Carbon Processing	Sugar utilization	ag	Ribose
K10439	rbsB; ribose transport system substrate-binding protein		Carbon Processing	Sugar utilization	ag	Ribose
K10440	rbsC; ribose transport system permease protein		Carbon Processing	Sugar utilization	ag	Ribose
K10441	rbsA; ribose transport system ATP-binding protein [EC:3.6.3.17]		Carbon Processing	Sugar utilization	ag	Xylose
K10543	xylF; D-xylose transport system substrate-binding protein		Carbon Processing	Sugar utilization	ag	Xylose
K10544	xylH; D-xylose transport system permease protein		Carbon Processing	Sugar utilization	ag	Xylose
K10545	xylG; D-xylose transport system ATP-binding protein [EC:3.6.3.17]		Carbon Processing	Sugar utilization	ag	Fructose
K10552	frcB; fructose transport system substrate-binding protein		Carbon Processing	Sugar utilization	ag	Fructose
K10553	frcC; fructose transport system permease protein		Carbon Processing	Sugar utilization	ag	Fructose
K10554	frcA; fructose transport system ATP-binding protein		Carbon Processing	Sugar utilization	ag	Rhamnose
K10559	rhaS1; rhamnose transport system substrate-binding protein		Carbon Processing	Sugar utilization	ag	Rhamnose
K10560	rhaP; rhamnose transport system permease protein		Carbon Processing	Sugar utilization	ag	Rhamnose
K10561	rhaQ; rhamnose transport system permease protein		Carbon Processing	Sugar utilization	ag	Rhamnose
K10562	rhaT; rhamnose transport system ATP-binding protein [EC:3.6.3.17]		Carbon Processing	Sugar utilization	ag	Glucose
K02777	PTS-Glc-EIIA; PTS system, glucose-specific IIA component		Carbon Processing	Sugar utilization	ag	Glucose
K02778	PTS-Glc-EIIB; PTS system, glucose-specific IIB component		Carbon Processing	Sugar utilization	ag	Glucose
K02779	PTS-Glc-EIIC; PTS system, glucose-specific IIC component		Carbon Processing	Sugar utilization	ag	Maltose
K02790	PTS-MalGlc-EIIB; PTS system, maltose/glucose-specific IIB component		Carbon Processing	Sugar utilization	ag	Maltose
K02791	PTS-MalGlc-EIIC; PTS system, maltose/glucose-specific IIC component		Carbon Processing	Sugar utilization	ag	Sucrose
K02808	PTS-Scr-EIIA; PTS system, sucrose-specific IIA component		Carbon Processing	Sugar utilization	ag	Sucrose
K02809	PTS-Scr-EIIB; PTS system, sucrose-specific IIB component		Carbon Processing	Sugar utilization	ag	Sucrose
K02810	PTS-Scr-EIIC; PTS system, sucrose-specific IIC component		Carbon Processing	Sugar utilization	ag	Trehalose
K02817	PTS-Tre-EIIA; PTS system, trehalose-specific IIA component		Carbon Processing	Sugar utilization	ag	Trehalose
K02818	PTS-Tre-EIIB; PTS system, trehalose-specific IIB component		Carbon Processing	Sugar utilization	ag	Trehalose
K02819	PTS-Tre-EIIC; PTS system, trehalose-specific IIC component		Carbon Processing	Sugar utilization	ag	Fructose
K02768	PTS-Fru-EIIA; PTS system, fructose-specific IIA component		Carbon Processing	Sugar utilization	ag	Fructose
K02769	PTS-Fru-EIIB; PTS system, fructose-specific IIB component		Carbon Processing	Sugar utilization	ag	Fructose
K02770	PTS-Fru-EIIC; PTS system, fructose-specific IIC component		Carbon Processing	Sugar utilization	ag	Mannose
K02793	PTS-Man-EIIA; PTS system, mannose-specific IIA component		Carbon Processing	Sugar utilization	ag	Lactose
K02786	PTS-Lac-EIIA; PTS system, lactose-specific IIA component		Carbon Processing	Sugar utilization	ag	Lactose
K02787	PTS-Lac-EIIB; PTS system, lactose-specific IIB component		Carbon Processing	Sugar utilization	ag	Lactose
K02788	PTS-Lac-EIIC; PTS system, lactose-specific IIC component		Carbon Processing	Sugar utilization	ag	Fructose
K11194	PTS-Fru1-EIIA; PTS system, fructose-specific IIA component		Carbon Processing	Sugar utilization	ag	Fructose
K11195	PTS-Fru1-EIIB; PTS system, fructose-specific IIB component		Carbon Processing	Sugar utilization	ag	Fructose
K11196	PTS-Fru1-EIIC; PTS system, fructose-specific IIC component		Carbon Processing	Sugar utilization	ag	Fructose
K02771	PTS-Fru1-EIID; PTS system, fructose-specific IID component		Carbon Processing	Sugar utilization	ag	Fructose
K11201	PTS-Fru2-EIIA; PTS system, fructose-specific IIA-like component		Carbon Processing	Sugar utilization	ag	Fructose
K11202	PTS-Fru2-EIIB; PTS system, fructose-specific IIB-like component		Carbon Processing	Sugar utilization	ag	Fructose
K11203	PTS-Fru2-EIIC; PTS system, fructose-specific IIC-like component		Carbon Processing	Sugar utilization	ag	Trehalose
K17311	K17311; trehalose transport system substrate-binding protein		Carbon Processing	Sugar utilization	ag	Trehalose
K17312	K17312; trehalose transport system permease protein		Carbon Processing	Sugar utilization	ag	Trehalose
K17313	treU; trehalose transport system permease protein		Carbon Processing	Sugar utilization	ag	Trehalose
K17314	treV; trehalose transport system ATP-binding protein		Carbon Processing	Sugar utilization	ag	Glucose
K17315	gtsA; glucose/mannose transport system substrate-binding protein		Carbon Processing	Sugar utilization	ag	Glucose
K17316	gtsB; glucose/mannose transport system permease protein		Carbon Processing	Sugar utilization	ag	Glucose
K17317	gtsC; glucose/mannose transport system permease protein		Carbon Processing	Sugar utilization	ag	Fructose
K19506	PTS-Gfr-EIIA; PTS system, fructoselysine/glucoselysine-specific IIA component		Carbon Processing	Sugar utilization	ag	Fructose
K19507	PTS-Gfr-EIIB; PTS system, fructoselysine/glucoselysine-specific IIB component		Carbon Processing	Sugar utilization	ag	Fructose
K19508	PTS-Gfr-EIIC; PTS system, fructoselysine/glucoselysine-specific IIC component		Carbon Processing	Sugar utilization	ag	Fructose
K19509	PTS-Gfr-EIID; PTS system, fructoselysine/glucoselysine-specific IID component		Carbon Processing	Sugar utilization	ag	Maltose
K20107	PTS-Mal-EIIB; PTS system, maltose-specific IIB component		Carbon Processing	Sugar utilization	ag	Maltose
K20108	PTS-Mal-EIIC; PTS system, maltose-specific IIC component		Carbon Processing	Sugar utilization	ag	Galactose
K20112	PTS-Gal-EIIA; PTS system, galactose-specific IIA component		Carbon Processing	Sugar utilization	ag	Galactose
K20113	PTS-Gal-EIIB; PTS system, galactose-specific IIB component		Carbon Processing	Sugar utilization	ag	Galactose
K20114	PTS-Gal-EIIC; PTS system, galactose-specific IIC component		Carbon Processing	Sugar utilization	ag	Glucose
K20116	PTS-Glc1-EIIA; PTS system, glucose-specific IIA component		Carbon Processing	Sugar utilization	ag	Glucose
K20117	PTS-Glc1-EIIB; PTS system, glucose-specific IIB component		Carbon Processing	Sugar utilization	ag	Glucose
K20118	PTS-Glc1-EIIC; PTS system, glucose-specific IIC component		Carbon Processing	Sugar utilization	ag	Galacturonic Acid
K01812	glucuronate isomerase		Carbon Processing	Sugar utilization	ag	Galacturonic Acid
K00041	tagaturonate reductase		Carbon Processing	Sugar utilization	ag	Galacturonic Acid
K01685	altronate hydrolase		Carbon Processing	Sugar utilization	ag	Galacturonic Acid
K16849	altronate dehydratase small subunit		Carbon Processing	Sugar utilization	ag	Galacturonic Acid
K16850	altronate dehydratase large subunit		Carbon Processing	Sugar utilization	ag	Galacturonic Acid
K00874	2-dehydro-3-deoxygluconokinase		Carbon Processing	Sugar utilization	ag	Lactose
K01190	beta-galactosidase		Carbon Processing	Sugar utilization	ag	Lactose
K12111	evolved beta-galactosidase subunit alpha		Carbon Processing	Sugar utilization	ag	Lactose
K12112	evolved beta-galactosidase subunit beta		Carbon Processing	Sugar utilization	ag	Lactose
K12309	beta-galactosidase		Carbon Processing	Sugar utilization	ag	Sucrose
K01203	sucrase-isomaltase		Carbon Processing	Sugar utilization	ag	Sucrose
K12047	maltase-glucoamylase		Carbon Processing	Sugar utilization	ag	Sucrose
K00690	sucrose phosphorylase		Carbon Processing	Sugar utilization	ag	Mannose
K01809	mannose-6-phosphate isomerase		Carbon Processing	Sugar utilization	ag	Xylose
K14273	D-xylose 1-dehydrogenase (NADP+)		Carbon Processing	Sugar utilization	ag	Fructose
GH172	difructose-anhydride-I synthase (EC:4.2.1.179 (old 3.2.1.134)); alpha-D-Arabinofuranosidase (EC:3.2.1.-); alpha-D-Fructofuranosidase (EC:3.2.1.-)		Carbon Processing	Sugar utilization	ag	Rhamnose
PL42	L-rhamnose-_-1,4-D-glucuronate lyase (EC:4.2.2.-); L-Rh_-_-1,4-GlcA _-L-rhamnohydrolase (EC:3.2.1.-)		Carbon Processing	Sugar utilization	ag	Galactose
CBM88	Binding to terminal galactose in galactoxyloglucan and galactomannan		Carbon Processing	Sugar utilization	ag
K01188	beta-glucosidase [EC:3.2.1.21]	Hydrolysis of terminal β-D-glucosyl residues (from cellulose)	Enzyme Assay Analogs	Hydrolytic Enzymes	ag
K05349	beta-glucosidase [EC:3.2.1.21]	Hydrolysis of terminal β-D-glucosyl residues (from cellulose)	Enzyme Assay Analogs	Hydrolytic Enzymes	ag
K05350	beta-glucosidase [EC:3.2.1.21]	Hydrolysis of terminal β-D-glucosyl residues (from cellulose)	Enzyme Assay Analogs	Hydrolytic Enzymes	ag
K01198	xylan 1,4-beta-xylosidase [EC:3.2.1.37]	Hydrolysis of β-D-xylose residues	Enzyme Assay Analogs	Hydrolytic Enzymes	ag
K15920	xylan 1,4-beta-xylosidase [EC:3.2.1.37]	Hydrolysis of β-D-xylose residues	Enzyme Assay Analogs	Hydrolytic Enzymes	ag
K22268	xylan 1,4-beta-xylosidase [EC:3.2.1.37]	Hydrolysis of β-D-xylose residues	Enzyme Assay Analogs	Hydrolytic Enzymes	ag
K01130	arylsulfatase [EC:3.1.6.1]	Hydrolysis of aromatic sulfate esters	Enzyme Assay Analogs	Hydrolytic Enzymes	ag
K01227	mannosyl-glycoprotein endo-beta-N-acetylglucosaminidase [EC:3.2.1.96]	Hydrolysis of chitin N-acetyl-β-D-glucosaminide	Enzyme Assay Analogs	Hydrolytic Enzymes	ag
K13714	bifunctional autolysin [EC:3.2.1.96]	Hydrolysis of chitin N-acetyl-β-D-glucosaminide	Enzyme Assay Analogs	Hydrolytic Enzymes	ag
K23989	mannosyl-glycoprotein endo-beta-N-acetylglucosaminidase [EC:3.2.1.96]	Hydrolysis of chitin N-acetyl-β-D-glucosaminide	Enzyme Assay Analogs	Hydrolytic Enzymes	ag
K01207	N-acetyl-β-D-glucosaminidase (NAGase) [EC:3.2.1.52]	Hydrolyzes chitin oligomers into N-acetylglucosamine monomers	Enzyme Assay Analogs	Hydrolytic Enzymes	ag
K01078	acid phosphatase [EC:3.1.3.2]	Hydrolysis of phosphate monoesters	Enzyme Assay Analogs	Hydrolytic Enzymes	ag
K01093	4-phytase / acid phosphatase [EC:3.1.3.2]	Hydrolysis of phosphate monoesters	Enzyme Assay Analogs	Hydrolytic Enzymes	ag
K03788	acid phosphatase (class B) [EC:3.1.3.2]	Hydrolysis of phosphate monoesters	Enzyme Assay Analogs	Hydrolytic Enzymes	ag
K09474	acid phosphatase (class A) [EC:3.1.3.2]	Hydrolysis of phosphate monoesters	Enzyme Assay Analogs	Hydrolytic Enzymes	ag
K01077	Alkaline phosphatase	Phosphorylated organic molecules	Enzyme Assay Analogs	Hydrolytic Enzymes	ag
K23458	repressible acid phosphatase [EC:3.1.3.2]	Hydrolysis of phosphate monoesters	Enzyme Assay Analogs	Hydrolytic Enzymes	ag
K01255	leucyl aminopeptidase [EC:3.4.11.1]	Breakdown of leucine residues at the N-terminus of peptides	Enzyme Assay Analogs	Hydrolytic Enzymes	ag
K11142	cytosol aminopeptidase [EC:3.4.11.1]	Breakdown of leucine residues at the N-terminus of peptides	Enzyme Assay Analogs	Hydrolytic Enzymes	ag
K01225	cellulose 1,4-beta-cellobiosidase [EC:3.2.1.91]	Hydrolysis of β-D-glucosyl linkages (from cellulose)	Enzyme Assay Analogs	Hydrolytic Enzymes	ag
K19668	cellulose 1,4-beta-cellobiosidase [EC:3.2.1.91]	Hydrolysis of β-D-glucosyl linkages (from cellulose)	Enzyme Assay Analogs	Hydrolytic Enzymes	ag
K01187	alpha-glucosidase [EC:3.2.1.20]	Hydrolysis of α-D-glucosyl linkages (starch, maltose, sucrose)	Enzyme Assay Analogs	Hydrolytic Enzymes	ag
K12047	maltase-glucoamylase [EC:3.2.1.20]	Hydrolysis of α-D-glucosyl linkages (starch, maltose, sucrose)	Enzyme Assay Analogs	Hydrolytic Enzymes	ag
K12316	lysosomal alpha-glucosidase [EC:3.2.1.20]	Hydrolysis of α-D-glucosyl linkages (starch, maltose, sucrose)	Enzyme Assay Analogs	Hydrolytic Enzymes	ag
K12317	neutral alpha-glucosidase C [EC:3.2.1.20]	Hydrolysis of α-D-glucosyl linkages (starch, maltose, sucrose)	Enzyme Assay Analogs	Hydrolytic Enzymes	ag
K05910	NADH peroxidase [EC:1.11.1.-]	Use of peroxide as electron acceptor to depolymerize lignin	Enzyme Assay Analogs	Oxidative Enzymes	ag
K00421	laccase [EC:1.10.3.2]	Oxidation of aromatic rings in phenolics	Enzyme Assay Analogs	Oxidative Enzymes	ag
K05909	laccase [EC:1.10.3.2]	Oxidation of aromatic rings in phenolics	Enzyme Assay Analogs	Oxidative Enzymes	ag
3.A.1.9	phosphonate transport system ATP-binding protein [EC:3.6.3.28]		Phosphorus uptake and transport	Organic phosphorus transport	ag
3.A.1.7	phosphate transport system permease protein		Phosphorus uptake and transport	Inorganic phosphorus transport	ag
3.A.1.5.5	cationic peptide transport system substrate-binding protein		Nitrogen uptake and transport	Peptide transportation	ag
3.A.1.5.39_W0WN20	dipeptide transport system permease protein		Nitrogen uptake and transport	Peptide transportation	ag
3.A.1.5.39_W0WMS8	dipeptide transport system permease protein		Nitrogen uptake and transport	Peptide transportation	ag
3.A.1.5.39_W0WLZ8	dipeptide transport system ATP-binding protein		Nitrogen uptake and transport	Peptide transportation	ag
3.A.1.5.39_W0WJ90	dipeptide transport system ATP-binding protein		Nitrogen uptake and transport	Peptide transportation	ag
3.A.1.5.39_W0WJ85|3.A.1.5.39_W0WKZ8|3.A.1.5.39_W0WL02|3.A.1.5.39_W0WLZ1|3.A.1.5.39_W0WQF0	dipeptide transport system substrate-binding protein		Nitrogen uptake and transport	Peptide transportation	ag
3.A.1.5.2_P26906	dipeptide transport system substrate-binding protein		Nitrogen uptake and transport	Peptide transportation	ag
3.A.1.5.2_P26905	dipeptide transport system ATP-binding protein		Nitrogen uptake and transport	Peptide transportation	ag
3.A.1.5.2_P26904	dipeptide transport system permease protein		Nitrogen uptake and transport	Peptide transportation	ag
3.A.1.5.2_P26903	dipeptide transport system permease protein		Nitrogen uptake and transport	Peptide transportation	ag
3.A.1.5.2_P26902	D-amino peptidase [EC:3.4.11.-]		Nitrogen uptake and transport	Peptide transportation	ag
3.A.1.5.18_O51310|3.A.1.5.19_Q2FZR6|3.A.1.5.1_P08006|3.A.1.5.25_Q9CIL0|3.A.1.5.37_B1W1M0|3.A.1.5.41_P0AFH6	oligopeptide transport system permease protein		Nitrogen uptake and transport	Peptide transportation	ag
3.A.1.5.18_O31315|3.A.1.5.18_O50927|3.A.1.5.18_O51307|3.A.1.5.18_O51308|3.A.1.5.18_O54584|3.A.1.5.19_Q2FZR3|3.A.1.5.1_P06202|3.A.1.5.1_P77348|3.A.1.5.25_Q64K09|3.A.1.5.25_Q9CIL2|3.A.1.5.37_B1W1M2|3.A.1.5.41_P23843|3.A.1.5.41_P77348|3.A.1.5.41_Q46863	oligopeptide transport system substrate-binding protein		Nitrogen uptake and transport	Peptide transportation	ag
3.A.1.5.18_O31310|3.A.1.5.19_Q2FZR4|3.A.1.5.1_P08007|3.A.1.5.20_P42065|3.A.1.5.25_Q9CIK8|3.A.1.5.37_B1W1L8|3.A.1.5.41_P77737	oligopeptide transport system ATP-binding protein		Nitrogen uptake and transport	Peptide transportation	ag
3.A.1.5.18_O31309|3.A.1.5.19_Q2FZR5|3.A.1.5.1_P04285|3.A.1.5.20_P42064|3.A.1.5.25_Q9CIK9|3.A.1.5.37_B1W1L9|3.A.1.5.41_P76027	oligopeptide transport system ATP-binding protein		Nitrogen uptake and transport	Peptide transportation	ag
3.A.1.5.18_O31307|3.A.1.5.19_Q2FZR7|3.A.1.5.1_P08005|3.A.1.5.25_Q9CIL1|3.A.1.5.37_B1W1M1|3.A.1.5.41_P0AFH2	oligopeptide transport system permease protein		Nitrogen uptake and transport	Peptide transportation	ag
3.A.1.5.11	glutathione transport system ATP-binding protein		Nitrogen uptake and transport	Peptide transportation	ag
3.A.1.4.4|3.A.1.4.5	urea transport system substrate-binding protein		Nitrogen uptake and transport	Urea transport	ag
3.A.1.4.2_Q55387	neutral amino acid transport system substrate-binding protein		Nitrogen uptake and transport	Amino acid transport	ag
3.A.1.4.2_Q55164	neutral amino acid transport system ATP-binding protein		Nitrogen uptake and transport	Amino acid transport	ag
3.A.1.4.2_P74455	neutral amino acid transport system permease protein		Nitrogen uptake and transport	Amino acid transport	ag
3.A.1.4.2_P74318	neutral amino acid transport system permease protein		Nitrogen uptake and transport	Amino acid transport	ag
3.A.1.4.2_P73650	neutral amino acid transport system ATP-binding protein		Nitrogen uptake and transport	Amino acid transport	ag
3.A.1.4.10_Q8DQI1|3.A.1.4.11_Q6N8W4|3.A.1.4.1_P04816|3.A.1.4.1_P0AD96|3.A.1.4.3_Q9L3M3|3.A.1.4.8_P21175	branched-chain amino acid transport system substrate-binding protein		Nitrogen uptake and transport	Amino acid transport	ag
3.A.1.4.10_Q8DQI0|3.A.1.4.11_Q6N8W0|3.A.1.4.1_P0AEX7|3.A.1.4.3_Q8VM85|3.A.1.4.8_P21627	branched-chain amino acid transport system permease protein		Nitrogen uptake and transport	Amino acid transport	ag
3.A.1.4.10_Q8DQH9|3.A.1.4.11_Q6N8W1|3.A.1.4.1_P22729|3.A.1.4.3_Q8VM84|3.A.1.4.8_P21628	branched-chain amino acid transport system permease protein		Nitrogen uptake and transport	Amino acid transport	ag
3.A.1.4.10_Q8DQH7|3.A.1.4.11_Q6N8W2|3.A.1.4.1_P22731|3.A.1.4.8_P21630	branched-chain amino acid transport system ATP-binding protein		Nitrogen uptake and transport	Amino acid transport	ag
3.A.1.4.10_Q8DQH7|3.A.1.4.10_Q8DQH8|3.A.1.4.1_P0A9S7|3.A.1.4.3_Q8VM83|3.A.1.4.8_P21629	branched-chain amino acid transport system ATP-binding protein		Nitrogen uptake and transport	Amino acid transport	ag
3.A.1.3.9_P48245	glutamate transport system permease protein		Nitrogen uptake and transport	Amino acid transport	ag
3.A.1.3.9_P48244	glutamate transport system permease protein		Nitrogen uptake and transport	Amino acid transport	ag
3.A.1.3.9_P48243	glutamate transport system ATP-binding protein [EC:3.6.3.-]		Nitrogen uptake and transport	Amino acid transport	ag
3.A.1.3.9_P48242	glutamate transport system substrate-binding protein		Nitrogen uptake and transport	Amino acid transport	ag
3.A.1.3.5|3.A.1.3.6	octopine/nopaline transport system substrate-binding protein		Nitrogen uptake and transport	Amino acid transport	ag
3.A.1.3.3_P30860	arginine transport system substrate-binding protein		Nitrogen uptake and transport	Amino acid transport	ag
3.A.1.3.3_P30859|3.A.1.3.3_P30860	arginine transport system substrate-binding protein		Nitrogen uptake and transport	Amino acid transport	ag
3.A.1.3.3_P0AE34	arginine transport system permease protein		Nitrogen uptake and transport	Amino acid transport	ag
3.A.1.3.3_P0AE30	arginine transport system permease protein		Nitrogen uptake and transport	Amino acid transport	ag
3.A.1.3.3_P0AAF6	arginine transport system ATP-binding protein [EC:3.6.3.-]		Nitrogen uptake and transport	Amino acid transport	ag
3.A.1.3.28_B8F898	cystine transport system ATP-binding protein [EC:3.6.3.-]		Nitrogen uptake and transport	Amino acid transport	ag
3.A.1.3.28_B8F897	cystine transport system permease protein		Nitrogen uptake and transport	Amino acid transport	ag
3.A.1.3.28_B8F896	cystine transport system substrate-binding protein		Nitrogen uptake and transport	Amino acid transport	ag
3.A.1.3.23_Q9HU32	octopine/nopaline transport system ATP-binding protein [EC:3.6.3.-]		Nitrogen uptake and transport	Amino acid transport	ag
